 Simulation_Period = 20090901 -- 20170831                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
       Day                TM_C               TOM_C               SOM_C              POM1_C              POM2_C               MOM_C               QOM_C               DOM_C                MB_C               MBA_C               MBD_C               ENZ_C             ENZP1_C             ENZP2_C              ENZM_C            TM_err_C                 CO2               Nmine                 NH4                 NO3                TM_N               TOM_N               SOM_N              POM1_N              POM2_N               MOM_N               QOM_N               DOM_N                MB_N               MBA_N               MBD_N               ENZ_N             ENZP1_N             ENZP2_N              ENZM_N            TM_err_N               TM_CN              TOM_CN              SOM_CN             POM1_CN             POM2_CN              MOM_CN              QOM_CN              DOM_CN               MB_CN              MBA_CN              MBD_CN              ENZ_CN            ENZP1_CN            ENZP2_CN             ENZM_CN           TM_err_CN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
  20090930        0.119350E+01        0.119350E+01        0.118044E+01        0.408789E+00        0.612220E-01        0.702095E+00        0.833594E-02        0.338408E-03        0.125554E-01        0.236086E-02        0.101946E-01        0.160882E-03        0.511138E-04        0.466929E-04        0.630755E-04       -0.153245E-16        0.956672E-01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20091001        0.119352E+01        0.119352E+01        0.118060E+01        0.408885E+00        0.615706E-01        0.702102E+00        0.804397E-02        0.327393E-03        0.124289E-01        0.220267E-02        0.102262E-01        0.160813E-03        0.510542E-04        0.465748E-04        0.631838E-04       -0.226638E-16        0.974540E-01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20091002        0.119365E+01        0.119365E+01        0.118080E+01        0.408982E+00        0.619144E-01        0.702109E+00        0.779765E-02        0.384688E-03        0.123000E-01        0.204512E-02        0.102548E-01        0.160712E-03        0.509879E-04        0.464561E-04        0.632682E-04       -0.332183E-16        0.991336E-01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20091003        0.119386E+01        0.119386E+01        0.118108E+01        0.409078E+00        0.622464E-01        0.702118E+00        0.763531E-02        0.434182E-03        0.121839E-01        0.190602E-02        0.102779E-01        0.160573E-03        0.509131E-04        0.463365E-04        0.633232E-04       -0.197015E-16        0.100735E+00        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20091004        0.119412E+01        0.119412E+01        0.118140E+01        0.409174E+00        0.625744E-01        0.702126E+00        0.752575E-02        0.473996E-03        0.120817E-01        0.178365E-02        0.102980E-01        0.160409E-03        0.508332E-04        0.462163E-04        0.633597E-04       -0.317010E-16        0.102284E+00        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20091005        0.119443E+01        0.119443E+01        0.118177E+01        0.409271E+00        0.629005E-01        0.702135E+00        0.745875E-02        0.512332E-03        0.119895E-01        0.167351E-02        0.103160E-01        0.160226E-03        0.507491E-04        0.460960E-04        0.633813E-04       -0.116501E-16        0.103782E+00        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20091006        0.119477E+01        0.119477E+01        0.118216E+01        0.409367E+00        0.632278E-01        0.702144E+00        0.742240E-02        0.535603E-03        0.119107E-01        0.157807E-02        0.103326E-01        0.160029E-03        0.506620E-04        0.459755E-04        0.633918E-04       -0.737119E-17        0.105251E+00        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20091007        0.119518E+01        0.119518E+01        0.118259E+01        0.409464E+00        0.635509E-01        0.702153E+00        0.742580E-02        0.599019E-03        0.118301E-01        0.148269E-02        0.103474E-01        0.159815E-03        0.505712E-04        0.458548E-04        0.633891E-04       -0.461576E-16        0.106645E+00        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20091008        0.119537E+01        0.119537E+01        0.118292E+01        0.409542E+00        0.637730E-01        0.702162E+00        0.744672E-02        0.531476E-03        0.117559E-01        0.139474E-02        0.103612E-01        0.159588E-03        0.504778E-04        0.457340E-04        0.633766E-04        0.284357E-16        0.107990E+00        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20091009        0.119549E+01        0.119549E+01        0.118311E+01        0.409601E+00        0.638958E-01        0.702172E+00        0.744122E-02        0.573489E-03        0.116453E-01        0.127099E-02        0.103743E-01        0.159343E-03        0.503804E-04        0.456129E-04        0.633497E-04       -0.145599E-17        0.109150E+00        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
