 Simulation_Period = 20090901 -- 20170831                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
       Day                fINP                 VP1                 VP2                  VM                 KP1                 KP2                  KM                Qmax                 Kba                Kdes                Kads                rEP1                rEP2                 rEM                 pEP                 pEM                  fD                  gD                  Vg               alpha                  Vm                  KD                  Yg                 Q10               gamma               rMORT                beta             Vm_dorm               VmA2D               VmD2A             SWP_A2D                 tau             SWP_D2A               wdorm             VNup_MB          VNup_PLANT            KsNH4_MB            KsNO3_MB         KsNH4_PLANT         KsNO3_PLANT                Vnit              Vdenit                 YgN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
  20091008        0.440000E+00        0.591630E+01        0.470101E+02        0.259950E+02        0.966878E+02        0.966878E+01        0.966878E+03        0.250000E+01        0.600000E+01        0.586677E-02        0.357985E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.270527E-01        0.499851E-01        0.146719E-02        0.543357E-03        0.267286E+00        0.139388E+01        0.144440E+02        0.163962E-01        0.972940E-02        0.145990E-04        0.110995E-02        0.184227E-05        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.474222E-01        0.000000E+00        0.966878E-04        0.966878E-04        0.000000E+00        0.000000E+00        0.100525E-01        0.000000E+00        0.100000E+01
  20091009        0.440000E+00        0.523636E+01        0.443174E+02        0.235263E+02        0.853307E+02        0.853307E+01        0.853307E+03        0.250000E+01        0.600000E+01        0.539786E-02        0.350607E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.222430E-01        0.499851E-01        0.134992E-02        0.479533E-03        0.270259E+00        0.139388E+01        0.144440E+02        0.167054E-01        0.972940E-02        0.145990E-04        0.104050E-02        0.156630E-05        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.389910E-01        0.000000E+00        0.853307E-04        0.853307E-04        0.000000E+00        0.000000E+00        0.815603E-02        0.000000E+00        0.100000E+01
  20091010        0.440000E+00        0.506652E+01        0.435805E+02        0.228915E+02        0.825752E+02        0.825752E+01        0.825752E+03        0.250000E+01        0.600000E+01        0.528102E-02        0.348694E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.211280E-01        0.499851E-01        0.132070E-02        0.464048E-03        0.271030E+00        0.139388E+01        0.144440E+02        0.169560E-01        0.972940E-02        0.145990E-04        0.103324E-02        0.143370E-05        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.370365E-01        0.000000E+00        0.825752E-04        0.825752E-04        0.000000E+00        0.000000E+00        0.766075E-02        0.000000E+00        0.100000E+01
  20091011        0.440000E+00        0.497037E+01        0.432933E+02        0.225640E+02        0.805929E+02        0.805929E+01        0.805929E+03        0.250000E+01        0.600000E+01        0.519616E-02        0.347284E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.203389E-01        0.499851E-01        0.129948E-02        0.452908E-03        0.271598E+00        0.139388E+01        0.144440E+02        0.164484E-01        0.972940E-02        0.145990E-04        0.986203E-03        0.161046E-05        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.356531E-01        0.000000E+00        0.805929E-04        0.805929E-04        0.000000E+00        0.000000E+00        0.754105E-02        0.000000E+00        0.100000E+01
  20091012        0.440000E+00        0.528667E+01        0.446842E+02        0.237508E+02        0.856621E+02        0.856621E+01        0.856621E+03        0.250000E+01        0.600000E+01        0.541182E-02        0.350833E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.223784E-01        0.499851E-01        0.135341E-02        0.481395E-03        0.270167E+00        0.139388E+01        0.144440E+02        0.158614E-01        0.972940E-02        0.145990E-04        0.990483E-03        0.193438E-05        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.392284E-01        0.000000E+00        0.856621E-04        0.856621E-04        0.000000E+00        0.000000E+00        0.849871E-02        0.000000E+00        0.100000E+01
  20091013        0.440000E+00        0.553386E+01        0.457576E+02        0.246727E+02        0.895319E+02        0.895319E+01        0.895319E+03        0.250000E+01        0.600000E+01        0.557361E-02        0.353426E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.239824E-01        0.499851E-01        0.139387E-02        0.503143E-03        0.269122E+00        0.139388E+01        0.144440E+02        0.153050E-01        0.972940E-02        0.145990E-04        0.984308E-03        0.226187E-05        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.420402E-01        0.000000E+00        0.895319E-04        0.895319E-04        0.000000E+00        0.000000E+00        0.930411E-02        0.000000E+00        0.100000E+01
  20091014        0.440000E+00        0.553467E+01        0.458658E+02        0.247000E+02        0.891881E+02        0.891881E+01        0.891881E+03        0.250000E+01        0.600000E+01        0.555933E-02        0.353200E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.238383E-01        0.499851E-01        0.139030E-02        0.501210E-03        0.269214E+00        0.139388E+01        0.144440E+02        0.146718E-01        0.972940E-02        0.145990E-04        0.941166E-03        0.258684E-05        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.417875E-01        0.000000E+00        0.891881E-04        0.891881E-04        0.000000E+00        0.000000E+00        0.946277E-02        0.000000E+00        0.100000E+01
  20091015        0.440000E+00        0.539194E+01        0.454025E+02        0.242032E+02        0.864395E+02        0.864395E+01        0.864395E+03        0.250000E+01        0.600000E+01        0.544452E-02        0.351362E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.226974E-01        0.499851E-01        0.136159E-02        0.485764E-03        0.269954E+00        0.139388E+01        0.144440E+02        0.140211E-01        0.972940E-02        0.145990E-04        0.880849E-03        0.289660E-05        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.397876E-01        0.000000E+00        0.864395E-04        0.864395E-04        0.000000E+00        0.000000E+00        0.921421E-02        0.000000E+00        0.100000E+01
  20091016        0.440000E+00        0.532860E+01        0.452338E+02        0.239893E+02        0.850737E+02        0.850737E+01        0.850737E+03        0.250000E+01        0.600000E+01        0.538701E-02        0.350430E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.221381E-01        0.499851E-01        0.134721E-02        0.478089E-03        0.270330E+00        0.139388E+01        0.144440E+02        0.134186E-01        0.972940E-02        0.145990E-04        0.834099E-03        0.322957E-05        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.388071E-01        0.000000E+00        0.850737E-04        0.850737E-04        0.000000E+00        0.000000E+00        0.916831E-02        0.000000E+00        0.100000E+01
  20091017        0.440000E+00        0.525872E+01        0.450384E+02        0.237498E+02        0.835815E+02        0.835815E+01        0.835815E+03        0.250000E+01        0.600000E+01        0.532384E-02        0.349398E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.215328E-01        0.499851E-01        0.133141E-02        0.469703E-03        0.270746E+00        0.139388E+01        0.144440E+02        0.127489E-01        0.972940E-02        0.145990E-04        0.783174E-03        0.363072E-05        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.377461E-01        0.000000E+00        0.835815E-04        0.835815E-04        0.000000E+00        0.000000E+00        0.911145E-02        0.000000E+00        0.100000E+01
  20091018        0.440000E+00        0.521750E+01        0.449428E+02        0.236104E+02        0.826109E+02        0.826109E+01        0.826109E+03        0.250000E+01        0.600000E+01        0.528254E-02        0.348719E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.211424E-01        0.499851E-01        0.132108E-02        0.464249E-03        0.271020E+00        0.139388E+01        0.144440E+02        0.121380E-01        0.972940E-02        0.145990E-04        0.739861E-03        0.404155E-05        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.370616E-01        0.000000E+00        0.826109E-04        0.826109E-04        0.000000E+00        0.000000E+00        0.911924E-02        0.000000E+00        0.100000E+01
  20091019        0.440000E+00        0.567241E+01        0.468221E+02        0.252783E+02        0.898769E+02        0.898769E+01        0.898769E+03        0.250000E+01        0.600000E+01        0.558792E-02        0.353653E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.241274E-01        0.499851E-01        0.139745E-02        0.505081E-03        0.269031E+00        0.139388E+01        0.144440E+02        0.114685E-01        0.972940E-02        0.145990E-04        0.739466E-03        0.484047E-05        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.422942E-01        0.000000E+00        0.898769E-04        0.898769E-04        0.000000E+00        0.000000E+00        0.106239E-01        0.000000E+00        0.100000E+01
  20091020        0.440000E+00        0.598819E+01        0.480897E+02        0.264186E+02        0.947851E+02        0.947851E+01        0.947851E+03        0.250000E+01        0.600000E+01        0.578955E-02        0.356801E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.262233E-01        0.499851E-01        0.144788E-02        0.532664E-03        0.267763E+00        0.139388E+01        0.144440E+02        0.108662E-01        0.972940E-02        0.145990E-04        0.725914E-03        0.560320E-05        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.459683E-01        0.000000E+00        0.947851E-04        0.947851E-04        0.000000E+00        0.000000E+00        0.117614E-01        0.000000E+00        0.100000E+01
